id,host_id,neighbourhood,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,bedrooms,beds,cancellation_policy,number_of_reviews,review_scores_accuracy
21353148,102373818,4,29,1,3,45,1,1000,1.0,1.0,flexible,50,10.0
21353356,111756767,14,2,1,4,38,1,30,3.0,3.0,flexible,3,10.0
21353488,102373818,3,29,1,3,45,1,1000,1.0,1.0,flexible,45,10.0
21353594,154567904,6,2,1,6,63,2,1125,2.0,4.0,moderate,86,10.0
21353810,134946923,11,2,1,8,356,1,1125,3.0,3.0,strict_14_with_grace_period,25,10.0
21353940,102373818,3,29,1,3,45,1,1000,1.0,1.0,flexible,37,10.0
21354256,79867246,4,2,1,4,85,1,1125,2.0,3.0,flexible,23,10.0
21354970,106151592,6,2,3,2,18,1,1125,1.0,1.0,strict_14_with_grace_period,128,9.0
21356151,50996058,6,2,1,5,125,2,1125,2.0,2.0,strict_14_with_grace_period,28,9.0
21356550,12548904,6,2,1,2,51,2,1125,1.0,1.0,flexible,48,10.0
21356773,154417593,8,2,1,4,40,1,30,2.0,1.0,flexible,61,9.0
21357292,25353005,4,2,3,2,9,14,1125,1.0,1.0,flexible,1,10.0
21357738,34218304,6,2,1,4,68,2,1125,2.0,2.0,moderate,99,10.0
21357902,154614631,15,26,3,2,16,1,1125,1.0,3.0,flexible,4,10.0
21359239,1239308,3,2,4,1,20,1,1125,1.0,1.0,flexible,0,
21363857,32215736,6,2,1,4,44,2,1125,1.0,2.0,flexible,36,10.0
21364837,154468717,14,26,3,2,30,1,30,1.0,1.0,flexible,1,10.0
21366026,42700394,6,2,1,8,89,1,1000,2.0,3.0,strict_14_with_grace_period,21,10.0
21368015,363136,11,32,3,8,449,7,7,2.0,2.0,flexible,0,
21369850,36166922,6,2,1,4,113,2,1125,2.0,2.0,moderate,110,10.0
21369920,154747719,3,22,3,3,15,2,60,2.0,2.0,moderate,34,10.0
21370394,54505693,3,26,3,2,35,2,1125,1.0,1.0,moderate,21,10.0
21370420,104301521,6,2,1,2,27,2,1125,1.0,1.0,moderate,65,10.0
21370977,54505693,3,26,3,2,44,2,1125,1.0,1.0,moderate,5,10.0
21379100,2383319,4,29,1,2,38,3,1125,1.0,1.0,strict_14_with_grace_period,46,10.0
21379752,154843808,11,33,3,3,97,1,5,1.0,2.0,moderate,0,
21381532,52244055,4,2,3,1,39,2,1125,1.0,1.0,flexible,0,
21382442,154866133,3,2,1,2,30,3,30,1.0,1.0,moderate,0,
21383289,5755202,11,2,1,2,142,7,1000,1.0,1.0,moderate,3,10.0
21383477,154879556,6,29,1,2,24,2,1125,1.0,1.0,moderate,183,10.0
21383604,25205701,6,2,1,4,37,3,365,2.0,2.0,flexible,121,10.0
21384253,154887869,3,15,1,5,71,1,15,2.0,4.0,flexible,30,10.0
21385225,53859250,3,2,1,4,67,5,180,2.0,2.0,moderate,55,10.0
21385658,49904872,6,2,1,4,49,1,1125,1.0,2.0,flexible,101,10.0
21390657,10719474,6,2,3,2,19,2,15,1.0,1.0,moderate,6,10.0
21391894,89761727,3,2,1,5,65,2,1125,2.0,3.0,moderate,18,10.0
21395286,154868049,3,2,1,6,35,2,1125,3.0,3.0,strict_14_with_grace_period,110,10.0
21397246,24020790,6,2,1,6,176,1,1125,2.0,3.0,strict_14_with_grace_period,91,10.0
21398933,154497527,14,22,3,1,16,2,28,1.0,1.0,flexible,1,10.0
21399450,110468226,10,29,1,3,63,2,1125,1.0,2.0,flexible,5,9.0
21399936,53353621,6,2,1,4,91,2,1125,2.0,2.0,moderate,18,10.0
21400272,5178753,3,2,1,5,65,1,1125,2.0,2.0,moderate,181,10.0
21403695,103158429,6,2,1,6,317,1,30,3.0,4.0,strict_14_with_grace_period,44,10.0
21406879,102509837,6,2,3,2,20,1,1125,1.0,1.0,strict_14_with_grace_period,5,8.0
21409035,29940140,4,26,3,2,11,12,200,1.0,1.0,flexible,14,10.0
21409581,46190388,3,22,1,1,16,7,365,1.0,1.0,moderate,19,10.0
21409873,24020790,6,2,1,16,400,1,1125,6.0,10.0,strict_14_with_grace_period,74,10.0
21410024,155136316,3,26,3,1,11,2,1125,1.0,1.0,moderate,8,10.0
21412495,28318891,6,2,1,4,101,2,20,2.0,4.0,moderate,51,10.0
21413044,124641193,4,26,3,1,91,1,30,1.0,1.0,flexible,0,
21413598,145671493,6,24,3,2,14,1,1125,1.0,1.0,moderate,94,10.0
21414805,69008113,4,6,3,2,91,1,1125,1.0,1.0,strict_14_with_grace_period,45,10.0
21423292,130445565,7,2,1,2,38,1,1125,1.0,2.0,strict_14_with_grace_period,78,10.0
21423407,264422,3,2,1,3,74,2,130,2.0,2.0,flexible,28,10.0
21423815,155272401,2,2,1,4,40,2,30,2.0,2.0,flexible,0,
21424924,66756406,6,2,1,3,40,3,1125,1.0,1.0,strict_14_with_grace_period,64,10.0
21425406,152879511,4,26,1,3,50,3,30,2.0,2.0,flexible,7,9.0
21426785,154872579,3,2,3,2,35,1,1125,1.0,1.0,flexible,80,10.0
21427181,150500008,3,26,3,3,23,1,20,1.0,2.0,moderate,69,10.0
21428010,155315676,3,2,1,6,76,1,60,3.0,3.0,strict_14_with_grace_period,58,10.0
21435810,47217534,11,2,1,4,95,1,1125,2.0,2.0,flexible,140,9.0
21438651,72969330,11,2,1,4,247,1,730,2.0,3.0,moderate,10,10.0
21439451,20442944,6,2,3,2,91,2,1125,1.0,1.0,strict_14_with_grace_period,3,9.0
21439491,155443398,3,2,1,4,250,2,365,2.0,2.0,flexible,7,10.0
21439606,6415281,6,29,1,2,41,3,1125,1.0,1.0,moderate,82,10.0
21440401,9048758,6,2,1,2,20,2,30,1.0,2.0,moderate,102,10.0
21440788,155498281,4,22,3,4,20,1,1125,2.0,2.0,flexible,20,10.0
21448030,105070007,1,33,1,6,50,1,365,2.0,4.0,strict_14_with_grace_period,6,10.0
21448160,105070007,1,33,1,4,50,5,365,1.0,2.0,strict_14_with_grace_period,1,2.0
21448651,105070007,1,33,1,4,50,1,1125,1.0,2.0,strict_14_with_grace_period,2,10.0
21448815,105070007,1,29,1,4,65,2,365,1.0,2.0,strict_14_with_grace_period,6,9.0
21450274,23619601,11,2,1,4,80,4,1125,2.0,3.0,moderate,7,9.0
21450941,95148616,6,2,3,2,28,2,1125,1.0,1.0,flexible,8,9.0
21451591,39532020,15,2,4,1,10,2,1125,1.0,1.0,flexible,6,10.0
21456490,42700394,5,2,1,3,89,7,1125,1.0,1.0,strict_14_with_grace_period,2,10.0
21459295,30109791,3,15,1,2,37,3,15,1.0,2.0,moderate,0,
21461366,128481232,4,22,3,2,28,1,1125,1.0,1.0,flexible,0,
21462232,67379250,6,2,1,4,79,1,1125,2.0,2.0,flexible,2,10.0
21467600,27624132,10,26,1,6,65,1,1125,3.0,3.0,strict_14_with_grace_period,63,9.0
21468927,155900425,6,2,1,6,249,3,1124,3.0,4.0,moderate,49,10.0
21472749,96293973,4,23,3,2,75,1,1125,1.0,1.0,moderate,15,10.0
21475347,4448934,6,33,1,8,62,4,40,2.0,4.0,flexible,5,10.0
21475442,153155869,4,2,3,2,18,1,15,1.0,1.0,flexible,67,10.0
21476015,108159577,4,22,3,1,25,3,21,1.0,1.0,moderate,1,10.0
21476064,13345213,3,2,1,4,54,28,1125,2.0,3.0,moderate,9,10.0
21476563,141541968,6,2,3,3,27,1,1125,1.0,2.0,flexible,23,9.0
21478150,5539080,6,2,3,2,33,28,1125,1.0,1.0,moderate,97,10.0
21485032,63511026,6,24,3,1,19,15,1125,1.0,1.0,moderate,3,9.0
21485938,17797820,6,26,3,1,17,1,1125,1.0,1.0,moderate,65,10.0
21486205,156070104,3,2,1,2,31,1,90,1.0,1.0,strict_14_with_grace_period,44,10.0
21486208,156071332,6,23,3,3,26,1,30,1.0,2.0,flexible,104,9.0
21487078,98685240,6,22,3,2,33,4,1125,1.0,0.0,flexible,62,10.0
21487386,11524113,6,2,1,2,31,2,300,1.0,1.0,moderate,18,10.0
21488512,122412264,6,2,1,6,85,1,1125,2.0,4.0,moderate,165,10.0
21488661,147934512,11,2,1,8,58,2,1125,3.0,4.0,moderate,58,10.0
21489613,53631606,6,29,1,2,65,2,30,0.0,1.0,moderate,75,10.0
21490945,135122543,6,2,1,4,35,3,365,2.0,2.0,strict_14_with_grace_period,159,9.0
21491583,105464386,3,2,1,6,52,2,365,3.0,3.0,moderate,24,10.0
21498709,45848110,6,2,3,2,17,4,30,1.0,1.0,flexible,6,10.0
21498978,815705,11,2,1,2,55,2,365,1.0,1.0,flexible,10,10.0
21499144,156186704,14,2,1,4,40,2,1125,2.0,2.0,flexible,23,10.0
21500040,20337197,6,2,3,2,23,2,6,1.0,1.0,moderate,7,10.0
21502349,2281290,3,2,1,2,26,1,1125,0.0,2.0,moderate,35,10.0
21502423,2281290,3,2,1,2,28,1,1125,1.0,1.0,strict_14_with_grace_period,44,9.0
21503313,32793115,3,2,1,2,69,2,1125,1.0,1.0,moderate,84,10.0
21503603,120954109,6,24,2,2,14,1,1125,1.0,1.0,flexible,108,10.0
21504292,120954109,6,26,3,2,14,1,1125,1.0,0.0,flexible,74,10.0
21504435,120954109,6,24,2,2,14,1,1125,1.0,1.0,flexible,43,9.0
21504638,120954109,6,24,3,2,14,1,1125,1.0,1.0,flexible,30,9.0
21505098,69445018,6,2,1,4,120,3,90,2.0,2.0,strict_14_with_grace_period,0,
21505191,90850835,6,15,1,5,58,1,1125,1.0,2.0,moderate,119,10.0
21505484,105070007,1,33,1,2,75,2,365,1.0,0.0,strict_14_with_grace_period,5,9.0
21506075,35397687,3,2,3,2,20,2,10,1.0,1.0,moderate,3,10.0
21512427,3835046,11,2,3,2,60,3,30,1.0,1.0,flexible,2,6.0
21512492,4448934,6,2,1,4,62,1,45,1.0,1.0,flexible,10,10.0
21513004,103615948,15,26,3,4,22,1,1125,1.0,2.0,strict_14_with_grace_period,196,10.0
21514259,579260,11,26,3,1,9,1,1125,1.0,1.0,flexible,3,10.0
21514277,93166919,11,15,1,5,57,2,90,2.0,3.0,strict_14_with_grace_period,68,10.0
21514335,142644556,6,2,1,10,100,2,1125,5.0,6.0,moderate,43,10.0
21515677,105070007,1,2,1,4,70,1,365,2.0,2.0,strict_14_with_grace_period,4,8.0
21516068,105070007,1,33,1,4,65,1,1125,1.0,2.0,strict_14_with_grace_period,6,9.0
21516132,59220785,3,2,3,2,20,2,90,2.0,1.0,flexible,1,2.0
21517919,89761727,3,33,1,6,76,2,362,2.0,2.0,moderate,45,9.0
21518114,156370492,4,22,3,4,100,2,30,2.0,3.0,flexible,0,
21518206,55981868,6,2,1,8,77,2,1125,3.0,4.0,flexible,89,10.0
21518380,88869484,4,26,3,2,37,1,7,1.0,1.0,flexible,0,
21520147,13414858,3,2,1,5,58,1,1125,2.0,3.0,flexible,23,9.0
21525730,44172701,6,2,3,3,26,1,1000,1.0,1.0,strict_14_with_grace_period,32,10.0
21526205,44172701,6,2,4,1,15,1,1125,1.0,1.0,moderate,88,10.0
21526638,13971870,11,2,4,2,25,7,1125,1.0,1.0,flexible,14,10.0
21527653,156455377,6,2,1,2,50,1,90,1.0,1.0,moderate,185,10.0
21530219,50382682,11,2,3,3,25,3,60,1.0,2.0,moderate,3,10.0
21530946,156376224,3,2,3,2,15,1,7,1.0,1.0,flexible,128,10.0
21531006,63816877,6,29,1,4,55,2,1125,1.0,2.0,moderate,104,10.0
21531719,2027018,11,2,3,2,16,1,1125,1.0,1.0,strict_14_with_grace_period,15,10.0
21531975,85529057,6,26,3,3,17,1,60,1.0,1.0,moderate,255,10.0
21537232,104582228,3,2,1,2,37,3,90,2.0,1.0,flexible,0,
21546477,57016355,11,26,1,4,351,3,14,2.0,2.0,flexible,0,
21551471,836097,4,2,3,2,50,3,1125,1.0,1.0,flexible,0,
21551489,156698460,14,2,4,1,25,5,7,1.0,1.0,flexible,1,2.0
21551906,18262782,6,2,1,5,147,3,65,2.0,2.0,flexible,88,10.0
21552038,71025647,6,2,1,5,75,2,1125,2.0,4.0,flexible,148,10.0
21561828,156786227,6,31,3,2,50,1,14,2.0,2.0,flexible,0,
21562842,132234522,11,4,2,2,43,3,1125,1.0,1.0,flexible,24,9.0
21567474,62577993,6,2,1,5,52,1,1125,2.0,3.0,flexible,4,10.0
21567798,50828856,3,2,1,3,37,5,35,2.0,2.0,flexible,13,9.0
21567835,156837514,1,2,1,3,33,3,1125,1.0,1.0,flexible,25,10.0
21569300,156474063,3,2,3,1,9,1,1125,1.0,1.0,strict_14_with_grace_period,25,9.0
21576592,50587671,4,22,3,1,20,15,30,0.0,1.0,moderate,26,10.0
21578853,149637659,6,2,1,4,51,2,1125,1.0,2.0,strict_14_with_grace_period,5,10.0
21581275,143568580,1,15,3,1,47,2,7,1.0,1.0,flexible,0,
21582110,66387078,6,2,3,3,16,2,29,1.0,1.0,flexible,32,9.0
21583467,19540591,6,2,3,2,27,3,30,1.0,1.0,moderate,43,10.0
21590071,36166922,6,2,1,2,113,2,1125,1.0,1.0,moderate,182,10.0
21590457,36166922,6,2,1,2,113,2,1125,1.0,1.0,moderate,140,10.0
21593732,50514147,6,2,1,2,51,2,30,1.0,1.0,moderate,1,10.0
21595798,106187287,11,2,1,6,74,1,1125,2.0,3.0,strict_14_with_grace_period,41,9.0
21596130,20852500,6,2,1,4,41,2,1125,2.0,2.0,flexible,23,10.0
21596380,43732014,6,2,3,3,97,2,1125,1.0,2.0,moderate,14,10.0
21596500,2269083,11,2,4,1,9,3,1125,1.0,1.0,flexible,2,10.0
21597438,134946923,11,2,1,7,236,1,1125,2.0,2.0,strict_14_with_grace_period,31,9.0
21606273,157158552,1,2,3,1,18,63,148,1.0,1.0,flexible,0,
21608456,151559512,10,2,3,1,11,28,1125,1.0,1.0,flexible,5,8.0
21609557,157187520,6,2,3,1,15,2,1125,1.0,1.0,flexible,0,
21611257,125554578,11,2,3,1,11,1,30,1.0,1.0,flexible,3,10.0
21611430,157208142,11,2,3,1,20,2,30,1.0,1.0,flexible,1,10.0
21612612,1380639,4,2,3,1,12,5,1125,1.0,1.0,flexible,1,10.0
21613211,108315282,6,2,3,1,17,5,1125,1.0,1.0,moderate,14,9.0
21618856,157182511,3,29,1,2,27,35,1125,1.0,1.0,flexible,0,
21619937,1857233,11,2,1,2,51,3,1125,1.0,1.0,strict_14_with_grace_period,25,10.0
21620207,2337914,6,15,3,2,159,1,1125,1.0,1.0,flexible,0,
21622459,45522880,3,2,1,3,40,3,1125,1.0,2.0,strict_14_with_grace_period,10,9.0
21622794,2323816,6,2,1,6,74,2,1125,2.0,2.0,moderate,80,10.0
21622910,2323816,6,2,1,8,136,3,1125,3.0,3.0,moderate,58,10.0
21624259,53203053,3,2,3,1,50,2,90,1.0,1.0,strict_14_with_grace_period,1,10.0
21625128,157328451,4,2,3,1,17,1,1125,0.0,1.0,flexible,1,10.0
21629875,63298985,4,2,3,2,12,3,30,1.0,1.0,moderate,31,10.0
21633603,92718913,3,2,3,1,14,30,365,3.0,1.0,flexible,1,2.0
21635706,58191051,14,26,3,2,16,1,1000,1.0,1.0,flexible,3,9.0
21641519,157491849,6,2,1,4,89,2,185,1.0,2.0,strict_14_with_grace_period,26,10.0
21643714,13390579,6,2,1,4,83,2,365,2.0,2.0,moderate,80,10.0
21644410,90438332,2,2,3,1,16,1,1125,0.0,1.0,flexible,12,10.0
21645018,70492738,10,26,3,2,25,30,1124,1.0,1.0,moderate,3,10.0
21647858,50738018,3,2,1,2,24,2,90,2.0,1.0,moderate,37,10.0
21648737,157565230,16,2,3,1,25,1,1125,0.0,1.0,flexible,0,
21657013,92550332,6,26,3,1,9,15,15,1.0,1.0,flexible,0,
21659025,48829142,4,2,3,2,12,3,30,1.0,1.0,flexible,14,10.0
21661732,25054107,4,2,1,4,33,2,30,2.0,2.0,moderate,1,10.0
21662063,103620937,4,26,3,1,9,1,1125,1.0,1.0,moderate,51,10.0
21662103,42872937,11,15,1,3,60,2,1125,1.0,2.0,moderate,2,10.0
21662674,157666183,7,2,3,1,125,1,1125,0.0,1.0,flexible,0,
21662828,30296101,5,29,1,3,50,20,1125,1.0,2.0,moderate,3,10.0
21664206,157684277,6,2,1,2,35,3,1125,1.0,0.0,strict_14_with_grace_period,49,10.0
21665181,25455935,11,2,3,2,35,2,1125,1.0,2.0,strict_14_with_grace_period,29,10.0
21666484,28318891,6,2,1,2,96,5,45,1.0,1.0,moderate,20,10.0
21666693,111281457,2,26,3,1,11,7,360,1.0,1.0,moderate,6,10.0
21667278,42629233,11,2,1,4,76,5,365,2.0,2.0,flexible,33,10.0
21667403,157643475,3,2,3,2,26,1,1125,1.0,1.0,moderate,36,10.0
21671017,157644479,3,2,3,1,27,2,15,1.0,0.0,flexible,4,10.0
21675234,35307427,6,2,3,4,60,4,8,2.0,3.0,moderate,3,10.0
21676218,33437182,6,29,1,2,48,2,70,1.0,1.0,moderate,141,9.0
21676249,31069469,3,26,3,3,11,1,30,1.0,1.0,flexible,242,10.0
21676286,100589704,3,35,1,4,48,2,1125,2.0,3.0,moderate,75,10.0
21676862,157644479,3,2,3,1,27,2,1125,1.0,0.0,flexible,7,10.0
21677023,108268642,6,2,3,1,10,3,8,1.0,1.0,moderate,51,10.0
21677658,157797284,6,2,1,3,60,1,14,2.0,2.0,flexible,15,10.0
21677673,157799586,6,2,1,9,34,1,1125,3.0,5.0,moderate,88,9.0
21678342,7934436,3,26,3,2,15,2,1125,1.0,1.0,strict_14_with_grace_period,8,9.0
21678720,36352247,11,26,1,4,135,3,1125,3.0,3.0,flexible,0,
21679508,116897399,4,26,3,1,11,3,1125,1.0,1.0,flexible,5,10.0
21680290,48806331,3,2,4,1,12,1,1125,1.0,1.0,flexible,8,10.0
21681686,131935733,6,33,2,2,100,1,120,1.0,1.0,moderate,31,10.0
21683308,157848404,6,2,3,2,18,1,6,1.0,1.0,flexible,23,10.0
21683554,115002646,1,2,1,5,38,5,40,1.0,3.0,flexible,6,9.0
21683992,101677209,11,2,3,1,37,2,1125,1.0,1.0,flexible,0,
21686331,114555801,11,2,3,2,18,7,1125,1.0,1.0,flexible,0,
21694249,103423882,11,15,1,4,65,1,30,2.0,2.0,moderate,211,10.0
21695250,157941370,3,31,1,2,250,7,7,1.0,1.0,flexible,0,
21697455,10890341,6,2,1,3,79,3,120,2.0,1.0,moderate,44,10.0
21698693,157963403,11,2,1,2,35,5,365,2.0,2.0,moderate,22,10.0
21698775,18248650,6,26,3,2,19,3,1125,1.0,1.0,moderate,53,10.0
21699046,59276940,6,29,1,4,50,2,1125,0.0,2.0,moderate,65,10.0
21699112,140986984,6,2,3,2,10,1,20,1.0,1.0,moderate,113,10.0
21699487,157969601,3,2,3,2,12,3,180,1.0,1.0,strict_14_with_grace_period,12,10.0
21699633,115169081,6,2,3,2,27,1,1125,1.0,1.0,flexible,4,10.0
21700179,118048130,14,22,3,2,12,1,6,1.0,1.0,flexible,1,2.0
21700740,87539949,1,2,1,4,49,2,111,1.0,2.0,moderate,22,10.0
21700963,122987216,4,26,3,2,32,1,60,1.0,1.0,flexible,1,10.0
21701632,157991877,14,26,3,2,9,1,30,1.0,1.0,flexible,16,10.0
21702163,157987865,6,2,3,1,15,1,1125,1.0,1.0,moderate,5,9.0
21711529,158075718,11,2,1,4,62,1,1125,2.0,2.0,strict_14_with_grace_period,85,10.0
21713439,31069469,3,26,3,3,11,1,30,1.0,1.0,flexible,205,10.0
21725370,63977026,3,31,1,3,50,2,1125,2.0,3.0,moderate,2,10.0
21727667,42512732,6,2,1,4,40,3,1125,2.0,2.0,moderate,33,10.0
21727810,42700394,6,2,1,4,51,1,1125,1.0,1.0,strict_14_with_grace_period,43,10.0
21728682,31667605,6,2,1,5,75,2,1125,3.0,3.0,moderate,54,10.0
21728722,158223444,3,2,3,2,23,1,30,1.0,1.0,flexible,6,10.0
21728742,30600030,3,15,1,3,75,1,1125,1.0,1.0,moderate,6,10.0
21729959,59466117,6,22,3,2,17,1,10,1.0,1.0,flexible,190,10.0
21730796,6415281,6,29,1,2,42,2,1125,1.0,1.0,moderate,59,10.0
21735097,58527217,6,2,1,6,75,25,75,2.0,2.0,moderate,45,10.0
21737497,29114265,11,2,1,2,64,2,1125,1.0,1.0,strict_14_with_grace_period,108,10.0
21738496,158329819,3,2,3,4,23,1,7,1.0,3.0,flexible,56,10.0
21739393,78424487,4,2,1,4,50,2,30,2.0,2.0,flexible,14,10.0
21739394,158339822,7,2,4,2,10,1,1125,1.0,2.0,flexible,1,10.0
21740012,56666460,1,2,1,2,57,5,20,2.0,2.0,moderate,0,
21747503,147831683,3,2,3,2,16,1,45,1.0,1.0,moderate,119,10.0
21747662,141045974,6,2,1,4,97,2,20,2.0,3.0,moderate,70,10.0
21749016,35336769,5,29,1,3,51,2,1125,1.0,1.0,moderate,4,10.0
21749143,59207536,11,2,3,2,25,1,1125,1.0,2.0,strict_14_with_grace_period,252,10.0
21752607,158463519,6,2,1,2,37,5,12,1.0,1.0,moderate,1,10.0
21752753,60265317,11,29,1,4,100,1,1125,1.0,1.0,flexible,2,10.0
21752922,59207536,11,2,3,2,25,1,1125,1.0,1.0,strict_14_with_grace_period,258,9.0
21753009,158466310,3,2,1,5,40,2,45,2.0,5.0,moderate,57,10.0
21765818,158580118,11,31,3,2,32,1,7,1.0,1.0,flexible,122,10.0
21766596,152345197,6,29,1,2,44,3,30,1.0,0.0,moderate,83,10.0
21766644,53588941,4,2,1,4,40,2,1125,2.0,3.0,moderate,38,10.0
21766794,149624832,7,26,3,16,13,1,365,22.0,33.0,flexible,17,8.0
21767228,158593764,6,2,1,2,23,30,30,1.0,1.0,flexible,0,
21768892,101619605,6,2,1,2,33,3,1125,0.0,2.0,strict_14_with_grace_period,74,10.0
21769847,40426542,6,2,1,4,65,1,186,2.0,2.0,strict_14_with_grace_period,63,10.0
21769950,26895756,1,2,1,5,105,4,10,3.0,3.0,flexible,0,
21772181,158595284,3,2,1,4,40,2,1125,1.0,2.0,strict_14_with_grace_period,88,10.0
21779945,56107632,3,15,3,3,16,2,1125,1.0,2.0,flexible,32,10.0
21780531,52548660,3,2,3,2,12,1,1125,1.0,1.0,flexible,1,10.0
21781115,158705841,6,2,3,2,20,2,1125,1.0,1.0,flexible,4,9.0
21781469,158710400,3,2,1,3,37,2,31,2.0,2.0,flexible,30,10.0
21783439,51589083,7,23,1,3,30,2,1125,1.0,2.0,flexible,62,10.0
21786258,158752276,9,22,3,2,11,1,30,1.0,1.0,flexible,0,
21786378,115084544,3,2,3,2,10,5,1125,3.0,3.0,flexible,9,9.0
21786814,119507082,6,29,3,4,27,1,1125,1.0,2.0,flexible,49,9.0
21788637,143315513,1,26,3,2,22,1,31,1.0,1.0,moderate,40,10.0
21789184,158781769,7,26,1,4,60,2,60,2.0,4.0,strict_14_with_grace_period,10,10.0
21789567,111865563,3,2,3,2,16,1,1125,1.0,1.0,flexible,1,10.0
21796115,121070172,3,2,3,2,29,1,5,1.0,1.0,moderate,2,10.0
21798352,158854169,6,26,1,16,849,1,1125,8.0,8.0,strict_14_with_grace_period,95,10.0
21798733,153255392,1,2,3,1,63,1,1125,1.0,1.0,flexible,1,
21799089,197372,6,2,1,5,100,3,1125,3.0,3.0,strict_14_with_grace_period,14,10.0
21800081,37421422,4,26,3,2,26,1,90,1.0,1.0,flexible,3,10.0
21801653,105070007,1,29,3,2,97,1,1125,1.0,1.0,strict_14_with_grace_period,2,7.0
21804289,158912579,4,26,3,1,20,1,1125,1.0,1.0,flexible,50,10.0
21809121,158955830,4,26,3,2,18,2,5,2.0,1.0,flexible,0,
21810631,158969455,6,2,3,1,20,2,5,1.0,1.0,flexible,0,
21811472,10331256,11,2,1,3,40,3,100,1.0,1.0,moderate,17,10.0
21812801,155383956,3,2,1,3,95,2,90,2.0,3.0,flexible,0,
21812877,46570815,11,2,1,5,85,20,160,2.0,3.0,flexible,95,9.0
21812920,158988002,6,29,1,3,25,2,30,1.0,2.0,flexible,142,10.0
21814092,12116303,11,2,1,4,63,5,29,2.0,1.0,flexible,4,10.0
21814805,6570771,6,2,1,2,53,1,1125,1.0,1.0,flexible,48,10.0
21815509,37175979,6,2,3,2,60,1,1125,1.0,1.0,flexible,1,10.0
21816461,10014038,3,26,3,3,19,1,300,1.0,2.0,flexible,35,9.0
21818068,3489734,3,2,3,2,20,2,30,1.0,1.0,moderate,0,
21818286,40891324,11,15,1,4,60,2,1125,2.0,2.0,flexible,0,
21818648,7934436,3,26,3,2,16,2,53,1.0,1.0,strict_14_with_grace_period,5,8.0
21819110,159050197,11,22,4,1,9,10,10,1.0,1.0,flexible,0,
21823898,144196046,3,29,1,2,45,2,1125,1.0,1.0,flexible,28,10.0
21824245,150449661,4,26,3,1,26,1,1125,1.0,1.0,moderate,0,
21825868,105070007,3,33,1,2,75,1,1125,1.0,1.0,strict_14_with_grace_period,10,9.0
21826097,105070007,1,2,1,2,75,1,1125,1.0,1.0,strict_14_with_grace_period,6,9.0
21826879,159118898,15,2,3,1,11,1,1125,1.0,1.0,flexible,3,2.0
21827617,122054854,11,2,3,2,40,1,60,1.0,1.0,flexible,4,10.0
21828478,127397221,1,2,3,2,34,3,1125,1.0,1.0,flexible,62,10.0
21829240,135866647,11,26,3,2,17,1,1125,0.0,1.0,flexible,138,10.0
21829251,134946923,6,2,1,2,170,1,1125,0.0,1.0,strict_14_with_grace_period,12,9.0
21829383,24020790,6,2,1,6,83,5,40,2.0,3.0,strict_14_with_grace_period,180,10.0
21829747,24020790,6,2,1,7,125,5,40,3.0,3.0,strict_14_with_grace_period,176,10.0
21830123,106205787,6,33,1,4,87,1,1125,2.0,2.0,strict_14_with_grace_period,189,9.0
21830317,134946923,6,2,1,6,226,1,1125,2.0,3.0,strict_14_with_grace_period,68,10.0
21835656,67747735,6,2,1,6,149,7,1125,2.0,3.0,strict_14_with_grace_period,0,
21835901,83981121,11,2,1,4,300,5,30,2.0,2.0,flexible,0,
21836720,107940803,3,23,1,5,19,1,1125,1.0,5.0,moderate,220,9.0
21837331,132126611,15,2,1,2,23,2,1125,0.0,1.0,flexible,14,10.0
21837874,1809368,4,26,1,1,23,1,60,2.0,1.0,flexible,0,
21838710,13717654,6,2,3,1,36,3,1125,2.0,2.0,strict_14_with_grace_period,3,8.0
21839777,9584869,3,2,3,2,11,28,31,1.0,1.0,flexible,3,10.0
21840318,105070007,1,22,1,3,77,1,1125,1.0,2.0,strict_14_with_grace_period,3,10.0
21847492,57901649,11,2,1,4,55,2,1125,3.0,4.0,strict_14_with_grace_period,14,10.0
21847678,12474095,3,2,1,4,57,14,1125,2.0,2.0,strict_14_with_grace_period,8,10.0
21850086,159338386,3,2,3,2,17,1,1125,1.0,1.0,flexible,5,9.0
21850414,122241531,14,26,3,2,10,1,1125,1.0,1.0,flexible,53,10.0
21850483,119176623,1,4,3,1,12,1,1125,1.0,2.0,flexible,26,10.0
21850817,119176623,1,2,1,4,9,1,1125,2.0,3.0,moderate,5,10.0
21851283,8336987,3,2,3,3,31,2,60,2.0,2.0,flexible,1,10.0
21852242,159385182,6,2,1,4,173,1,1125,2.0,2.0,moderate,63,10.0
21852437,95755203,1,15,1,2,44,4,364,1.0,1.0,moderate,19,10.0
21852721,159391440,3,2,1,4,35,4,1125,2.0,2.0,flexible,19,10.0
21852836,1809368,4,26,1,2,22,1,60,0.0,1.0,flexible,0,
21853209,159397442,6,31,1,3,85,1,30,2.0,2.0,flexible,2,9.0
21853264,1809368,4,26,3,2,506,1,1125,2.0,1.0,flexible,0,
21859800,53879971,6,2,1,2,34,2,62,2.0,2.0,moderate,7,10.0
21861966,37742252,1,2,1,4,97,6,380,2.0,2.0,moderate,9,10.0
21862727,157864525,4,26,3,2,17,1,1125,1.0,1.0,moderate,48,10.0
